f(x),orientation,winE,winW,transmitance
134.119868,99.81,5.621,5.893,0.4146
134.166575,98.08,5.615,5.887,0.412
134.200496,98.45,5.609,5.886,0.4128
134.075509,99.11,5.603,5.88,0.4135
151.027004,163.94,5.896,2.371,0.2367
147.245015,-10.88,3.057,5.897,0.2082
136.593623,58.31,5.826,4.058,0.2544
133.984819,89.86,5.662,5.852,0.4044
133.975618,90.45,5.655,5.862,0.4041
133.981809,90.74,5.661,5.856,0.405
141.828771,177.36,3.156,5.879,0.3188
138.245302,161.63,4.743,4.418,0.3239
139.700975,164.43,4.214,5.38,0.4883
134.678849,89.57,5.549,4.916,0.3681
133.963332,89.16,5.642,5.847,0.4065
133.943522,90.87,5.631,5.813,0.4072
147.689474,33.64,2.109,5.882,0.4669
136.006822,-101.03,5.823,4.395,0.3169
136.437262,-71.87,4.565,4.49,0.4845
133.799419,87.88,5.62,5.776,0.4008
133.896073,88.43,5.609,5.771,0.4014
133.897991,88.0,5.626,5.758,0.4005
133.914406,89.86,5.627,5.792,0.3968
133.931132,86.57,5.624,5.791,0.4007
133.891712,88.19,5.629,5.779,0.4016
133.894315,88.07,5.621,5.778,0.4003
146.135229,-153.08,4.174,3.445,0.7484
136.455778,89.38,4.372,5.786,0.2137
133.690862,62.17,5.899,5.769,0.2371
134.144877,93.02,5.295,5.635,0.3001
133.417654,70.04,5.898,5.763,0.2492
133.403258,70.32,5.89,5.751,0.2494
151.792735,125.63,3.379,2.96,0.7683
136.206612,80.14,5.887,4.906,0.6209
138.964362,-29.84,5.888,4.928,0.2066
133.853094,88.63,5.883,5.696,0.2395
133.151256,70.8,5.897,5.747,0.2531
133.287912,72.7,5.896,5.725,0.2551
167.737736,-13.1,0.954,4.35,0.7934
142.340715,10.58,4.777,3.702,0.6315
139.891622,-20.27,5.893,4.313,0.433
133.020032,71.94,5.9,5.853,0.2737
133.170446,72.47,5.891,5.858,0.2722
133.003115,70.84,5.88,5.847,0.2758
133.239429,69.71,5.9,5.844,0.2764
133.154964,73.85,5.882,5.808,0.2794
133.029274,71.37,5.883,5.876,0.2778
133.047482,71.59,5.88,5.837,0.2767
133.045216,70.95,5.872,5.849,0.2754
140.702341,-154.47,4.821,4.963,0.6141
136.749563,-70.15,4.194,5.207,0.3064
137.033083,74.73,3.62,5.876,0.3713
133.000407,70.86,5.885,5.847,0.2753
133.046922,70.95,5.882,5.854,0.2732
133.024893,72.0,5.89,5.859,0.2737
140.681717,-178.69,3.555,5.834,0.2105
141.084314,-177.76,4.216,3.951,0.3374
141.802741,-26.59,3.738,5.815,0.4857
132.997699,72.01,5.881,5.894,0.2764
133.154263,72.42,5.896,5.871,0.2762
132.989121,72.24,5.867,5.892,0.2761
138.674626,-78.05,4.458,5.148,0.7972
139.147459,22.57,4.432,4.696,0.2862
136.414001,-157.7,4.754,5.434,0.2726
133.106031,73.63,5.754,5.895,0.284
133.124804,72.77,5.835,5.882,0.2766
133.105796,72.99,5.865,5.886,0.276
133.033775,71.31,5.866,5.89,0.2742
133.000242,71.93,5.863,5.9,0.2767
132.998466,72.07,5.866,5.888,0.2764
141.623857,106.47,5.885,3.068,0.4282
140.179075,157.31,5.697,4.94,0.5089
137.142012,150.96,4.494,5.828,0.358
133.009036,71.4,5.819,5.891,0.2835
133.119153,72.83,5.829,5.89,0.2829
133.009968,71.04,5.834,5.898,0.2809
142.911085,154.26,4.549,4.597,0.7126
145.134161,19.91,5.848,5.801,0.7305
136.674298,-136.52,5.0,4.619,0.3975
133.241763,69.13,5.773,5.897,0.2823
132.974341,70.57,5.846,5.892,0.2802
132.994074,70.75,5.864,5.875,0.2778
140.124732,-97.84,5.864,3.193,0.6783
139.778163,89.8,3.799,4.386,0.5794
138.547215,-62.22,4.156,4.657,0.6451
132.997373,71.51,5.853,5.892,0.2805
133.008874,71.31,5.82,5.897,0.2832
132.989053,70.8,5.862,5.886,0.2777
133.230322,69.59,5.86,5.898,0.281
132.979918,70.6,5.843,5.881,0.2803
132.973277,70.65,5.845,5.892,0.2796
143.369085,-125.24,2.984,4.904,0.462
144.692389,-37.78,4.564,3.141,0.3546
135.655662,98.07,4.767,5.575,0.5687
133.028067,71.61,5.787,5.858,0.2806
132.986487,70.41,5.839,5.875,0.2787
133.018321,71.0,5.837,5.883,0.2802
135.61244,-105.7,5.815,5.776,0.4957
134.859265,-122.57,5.785,5.714,0.354
137.550479,126.94,5.24,4.752,0.2206
133.184862,72.82,5.791,5.784,0.2822
132.976959,70.48,5.852,5.889,0.2788
133.006914,71.6,5.845,5.889,0.2796
173.270882,177.47,1.627,3.357,0.4591
136.200099,-89.86,5.073,5.861,0.2022
136.116228,65.42,5.845,4.15,0.4969
133.170137,72.49,5.793,5.867,0.2829
133.016742,71.98,5.849,5.869,0.2759
133.037135,71.06,5.824,5.854,0.2788
133.228005,69.37,5.835,5.895,0.2794
133.211629,70.01,5.84,5.894,0.2795
133.018392,70.98,5.847,5.892,0.2796
168.831361,-176.22,5.885,0.483,0.3961
220.575064,126.92,0.639,1.252,0.2088
153.181082,0.0,3.0,3.0,0.5
167.2008,-179.32,0.105,5.843,0.7866
174.416672,-177.77,5.87,0.126,0.2004
235.605607,-178.67,0.155,0.132,0.7906
143.815104,-23.07,5.895,5.338,0.6408
142.125838,-139.39,5.888,5.337,0.7798
137.35622,-79.21,5.241,4.38,0.733
165.694446,178.39,0.384,5.852,0.7988
171.394584,176.69,5.782,0.16,0.7893
168.538338,-176.41,0.303,5.879,0.2008
145.663141,-21.3,4.504,5.092,0.7998
139.246875,-103.22,5.898,3.445,0.6911
137.5054,-89.49,5.483,4.247,0.7337
137.607353,176.33,5.158,5.875,0.2025
136.974606,-83.73,4.308,5.886,0.2268
144.186125,32.18,5.886,2.954,0.2434
139.572446,-24.58,5.256,5.896,0.2067
134.884857,-90.13,5.238,5.892,0.3254
134.612426,-93.48,5.389,5.9,0.3368
134.246826,-86.78,5.236,5.9,0.3583
135.303197,-105.04,5.171,5.27,0.399
134.204308,-86.28,5.267,5.9,0.3816
133.907367,-76.82,5.317,5.813,0.3566
134.408543,-84.06,5.255,5.9,0.3579
142.403442,177.65,3.745,5.895,0.5849
134.466744,95.51,5.829,5.836,0.4416
141.034252,15.24,3.701,5.784,0.5137
140.214863,-22.43,5.899,5.898,0.3881
134.175203,-82.05,5.317,5.791,0.3613
134.07606,-77.69,5.294,5.815,0.3566
145.262117,166.25,5.888,3.208,0.6334
144.446336,-178.8,2.677,5.873,0.5676
141.112197,-11.05,5.874,3.647,0.4663
135.781557,-136.2,5.216,5.899,0.3768
133.863145,-67.31,5.461,5.642,0.3497
139.907801,180.0,5.9,5.9,0.4085
170.141373,111.95,0.623,5.828,0.2034
143.655777,137.63,5.879,5.665,0.7401
140.098088,-149.01,4.869,5.881,0.5958
133.650407,-73.46,5.4,5.693,0.3516
134.074132,-70.82,5.403,5.779,0.3567
133.685419,-73.91,5.42,5.511,0.3382
133.736132,-75.5,5.455,5.753,0.3396
133.826484,-76.86,5.426,5.656,0.3533
133.699525,-73.39,5.37,5.683,0.3498
133.633438,-73.73,5.407,5.7,0.3501
133.671069,-73.09,5.404,5.689,0.3513
142.444295,147.96,4.206,3.658,0.3806
136.420086,113.96,5.794,4.479,0.2898
135.998767,77.69,4.055,5.85,0.3124
133.748498,-74.89,5.422,5.613,0.343
137.723974,-132.93,4.877,4.748,0.2517
213.659546,102.78,0.1,2.351,0.7091
149.090451,-178.92,4.654,2.572,0.4525
141.696282,-34.82,4.034,3.958,0.3439
135.576228,58.38,4.839,4.507,0.4297
133.79927,-75.47,5.405,5.727,0.347
133.612367,-67.06,5.622,5.496,0.3157
134.629885,101.5,5.202,5.384,0.4018
168.021515,168.57,5.873,0.183,0.3848
140.960503,-168.62,5.856,4.315,0.531
138.108349,-75.48,4.302,4.129,0.5432
133.691786,-74.62,5.546,5.515,0.3261
133.757122,-66.24,5.491,5.566,0.3276
133.628857,-68.58,5.664,5.436,0.3162
133.706348,-68.38,5.508,5.425,0.3031
133.615625,-68.4,5.676,5.554,0.3116
133.826962,-64.61,5.636,5.505,0.3173
133.614054,-67.49,5.611,5.491,0.3138
133.635051,-67.65,5.619,5.499,0.3162
149.812607,-71.95,1.85,5.809,0.3613
138.433962,-92.68,3.651,5.622,0.4732
138.538266,11.36,5.889,4.448,0.3048
133.742407,-74.71,5.542,5.485,0.3124
133.474309,-73.21,5.732,5.444,0.2962
133.804792,-70.55,5.694,5.485,0.3041
170.438925,-34.06,5.878,0.154,0.5787
138.15088,73.35,4.476,4.227,0.65
139.897515,133.38,5.771,4.813,0.5776
133.766733,-76.58,5.648,5.426,0.3031
133.696719,-76.28,5.804,5.413,0.2903
133.587147,-68.55,5.612,5.45,0.3157
151.722106,-38.72,1.889,5.877,0.7271
139.348873,-179.97,3.359,5.865,0.337
139.705556,-16.43,4.294,5.378,0.3858
133.699783,-76.09,5.659,5.529,0.3169
133.512768,-73.32,5.705,5.432,0.2943
133.472676,-73.18,5.74,5.437,0.2958
133.802707,-70.59,5.75,5.473,0.2916
133.485094,-73.14,5.737,5.417,0.2987
133.532447,-74.23,5.743,5.438,0.2959
133.483547,-72.67,5.742,5.439,0.2958
145.183895,37.75,5.886,2.611,0.7999
145.203027,-151.87,3.466,5.855,0.7991
137.377491,-177.65,5.883,5.891,0.2033
133.814717,-74.51,5.713,5.351,0.2949
133.626219,-69.2,5.611,5.419,0.3141
133.491856,-72.97,5.731,5.432,0.2965
139.040777,103.06,3.552,5.881,0.7945
135.591432,78.6,4.712,5.889,0.6102
133.757504,56.39,5.753,5.895,0.2885
133.817476,-71.07,5.645,5.486,0.3142
133.759767,-72.45,5.485,5.603,0.3332
133.661873,-75.34,5.742,5.437,0.2994
149.861521,-134.66,5.895,2.565,0.2386
139.978788,124.57,5.886,3.528,0.4478
141.620989,-3.98,4.852,4.915,0.5487
133.446325,-73.62,5.724,5.441,0.2941
133.941634,-70.97,5.478,5.421,0.3219
133.53718,85.59,5.622,5.9,0.2999
133.495432,-72.87,5.73,5.455,0.2928
133.541557,-74.31,5.727,5.443,0.2941
133.452988,-73.52,5.727,5.436,0.294
162.894476,95.24,1.118,5.693,0.542
137.80014,-115.63,5.879,3.692,0.3827
136.577465,-162.48,5.879,5.055,0.3116
133.792135,-70.01,5.574,5.595,0.3203
133.57369,-77.48,5.623,5.543,0.3238
134.027539,-78.81,5.631,5.551,0.3263
144.678464,57.57,5.165,2.302,0.5847
140.136096,-176.63,4.174,4.456,0.4598
136.385354,139.16,4.781,5.86,0.3099
133.52064,-73.9,5.599,5.533,0.3201
133.700319,-67.06,5.578,5.428,0.3125
133.642651,-74.39,5.571,5.558,0.3242
139.535665,-69.69,3.656,5.819,0.6577
143.441355,4.73,5.842,3.575,0.6512
137.923854,125.1,4.313,4.917,0.5232
133.639343,-74.39,5.605,5.537,0.3202
133.499321,-73.05,5.714,5.447,0.2924
133.431939,-73.07,5.601,5.515,0.3209
133.797909,-70.55,5.582,5.518,0.319
133.553495,-73.8,5.586,5.501,0.3203
133.437575,-73.04,5.595,5.518,0.3219
133.454923,-72.74,5.599,5.516,0.3207
143.285562,52.14,4.273,4.125,0.2005
136.382425,80.74,4.8,5.284,0.2119
135.487896,-101.04,5.889,5.864,0.5186
133.516659,-72.77,5.71,5.442,0.2939
133.408301,-73.42,5.606,5.522,0.3214
133.451064,-72.75,5.614,5.495,0.3226
144.437159,166.33,2.676,5.86,0.3955
136.998279,-46.05,5.257,4.392,0.3983
137.899499,33.85,4.972,5.887,0.4765
133.601485,-74.07,5.735,5.421,0.2954
133.696261,-71.79,5.865,5.395,0.3051
133.175001,77.1,5.875,5.9,0.2793
161.17539,-178.51,2.859,2.593,0.7562
143.553414,-172.16,4.084,4.218,0.6706
137.520237,98.3,4.499,4.62,0.3222
133.61477,89.95,5.888,5.895,0.2515
133.218751,76.39,5.896,5.892,0.2901
133.203066,76.79,5.896,5.895,0.283
133.234053,76.09,5.891,5.9,0.28
133.323937,76.21,5.857,5.791,0.2785
133.348083,80.34,5.866,5.9,0.2795
133.230241,76.92,5.87,5.873,0.2791
133.216192,76.77,5.864,5.9,0.2798
149.41116,-22.17,3.608,2.779,0.7566
146.271589,178.9,4.316,3.707,0.7973
137.383558,-113.03,4.087,5.876,0.346
133.215187,76.72,5.854,5.886,0.3024
133.433196,77.5,5.884,5.899,0.2787
133.200757,75.58,5.838,5.87,0.2866
140.061546,55.32,5.891,4.5,0.7946
135.672751,-83.36,5.707,4.451,0.5752
135.735744,41.42,5.016,5.133,0.3327
133.206821,76.75,5.835,5.883,0.2947
133.194763,75.7,5.872,5.88,0.2831
133.194017,76.94,5.874,5.9,0.2796
148.136403,-0.92,2.771,5.896,0.2247
136.955959,75.1,4.809,5.269,0.7481
137.216853,164.68,5.863,5.394,0.2908
133.244899,76.26,5.867,5.849,0.292
133.241094,76.46,5.862,5.869,0.2857
133.051202,74.16,5.856,5.892,0.2855
133.092209,73.25,5.861,5.9,0.2861
133.218167,74.39,5.854,5.9,0.2855
133.077308,73.82,5.851,5.889,0.2848
152.2566,177.75,5.616,2.299,0.2382
139.121054,169.92,4.227,5.886,0.4417
137.041899,-125.98,4.793,4.994,0.5087
133.135613,72.52,5.879,5.884,0.2856
133.066252,74.17,5.86,5.891,0.2852
133.119546,72.81,5.841,5.886,0.2851
141.98248,-55.93,5.359,3.685,0.2007
141.988642,29.98,3.544,5.636,0.6859
138.790279,-170.14,4.261,5.873,0.4572
133.246874,74.43,5.864,5.886,0.2845
133.126502,72.63,5.846,5.88,0.286
133.080804,73.24,5.859,5.889,0.2848
142.247498,156.41,4.585,5.051,0.6757
138.271505,178.49,5.328,4.436,0.3906
134.560984,67.29,5.879,4.593,0.3785
133.098644,73.35,5.841,5.898,0.2896
133.008303,71.02,5.843,5.899,0.2869
132.975021,70.56,5.832,5.897,0.2894
133.197022,70.32,5.831,5.9,0.2895
133.185391,70.27,5.854,5.891,0.2902
132.979079,70.61,5.829,5.885,0.2892
133.013984,70.92,5.832,5.897,0.2896
157.396409,-50.05,4.869,1.792,0.3825
136.949434,70.47,5.464,3.931,0.5459
140.359029,-179.12,5.542,5.718,0.4907
132.986993,71.9,5.824,5.895,0.2863
133.011934,71.47,5.816,5.89,0.2875
133.002837,71.68,5.818,5.887,0.2884
145.268248,-62.21,4.9,2.389,0.585
143.036798,5.93,4.377,3.41,0.5777
135.146101,79.07,5.332,5.046,0.517
133.213494,70.24,5.837,5.877,0.288
133.137495,72.67,5.805,5.877,0.2879
133.100135,72.99,5.815,5.893,0.2888
164.01977,-178.0,5.756,1.042,0.7974
136.699539,-163.03,4.592,5.88,0.2222
136.330427,51.98,5.849,4.886,0.201
133.23966,76.45,5.765,5.885,0.2876
133.397001,80.01,5.765,5.843,0.2785
132.967868,70.85,5.834,5.891,0.289
132.979495,70.62,5.851,5.884,0.2903
132.981964,70.73,5.843,5.887,0.2896
132.976227,70.66,5.835,5.892,0.2885
172.255014,-160.74,2.178,3.337,0.2032
141.418583,166.22,5.128,5.843,0.5561
135.279515,-139.23,5.407,5.84,0.2668
133.101414,73.35,5.816,5.883,0.2922
133.010595,72.14,5.846,5.826,0.2915
133.005771,71.38,5.847,5.875,0.2908
153.144713,145.2,2.339,4.029,0.6491
140.830056,59.44,5.14,3.057,0.375
135.889487,-111.69,5.867,4.736,0.4747
133.019883,70.92,5.838,5.856,0.2932
133.004689,71.3,5.824,5.895,0.2869
133.018233,71.64,5.843,5.876,0.291
147.376629,74.17,2.745,4.492,0.4188
145.160284,176.09,3.35,5.111,0.2108
139.597784,-39.38,4.534,4.742,0.2366
133.014725,71.5,5.845,5.872,0.29
133.20707,73.35,5.78,5.709,0.305
133.030356,70.46,5.804,5.794,0.2981
132.98449,70.54,5.852,5.884,0.2901
132.974704,70.69,5.843,5.888,0.2895
132.979532,70.77,5.838,5.889,0.2893
149.52428,-91.98,2.4,4.221,0.6246
136.88115,-58.66,4.804,5.824,0.4976
137.231118,57.61,5.699,4.89,0.6495
132.974902,70.86,5.829,5.889,0.2904
133.016889,71.74,5.809,5.831,0.2928
132.968909,70.65,5.832,5.894,0.2893
148.225461,108.92,3.783,3.043,0.54
144.024426,-28.93,3.596,4.344,0.6855
135.954226,77.81,4.087,5.43,0.4282
133.025085,71.84,5.825,5.811,0.2949
133.162113,72.35,5.846,5.833,0.2915
133.053641,71.02,5.846,5.799,0.2917
146.494175,-31.5,5.761,5.845,0.7858
140.411109,-112.61,5.789,3.149,0.5268
136.874556,118.27,5.265,4.446,0.4537
133.171843,72.53,5.808,5.793,0.2968
133.28285,69.35,5.807,5.792,0.2968
133.036707,71.73,5.844,5.818,0.2918
133.002242,70.5,5.82,5.874,0.2891
132.980091,70.67,5.827,5.883,0.289
132.973349,70.76,5.83,5.887,0.289
141.761306,164.63,4.672,3.968,0.2165
138.246797,-105.63,4.445,4.932,0.6521
137.075217,-96.0,5.879,4.577,0.2085
133.030799,71.13,5.851,5.832,0.2948
133.186227,72.35,5.798,5.813,0.3064
133.019535,70.96,5.825,5.879,0.2901
143.609957,-173.58,5.563,4.367,0.6785
139.112856,-98.35,4.032,4.645,0.3958
136.073393,-99.5,5.614,4.546,0.3423
133.028811,71.59,5.825,5.832,0.2941
132.978807,70.68,5.836,5.872,0.2907
133.013731,70.88,5.817,5.807,0.2979
141.563919,95.95,2.914,5.395,0.5638
143.028949,65.92,3.306,4.142,0.7982
140.363853,7.23,5.871,4.923,0.4634
133.126201,73.2,5.813,5.83,0.2942
133.209445,70.17,5.831,5.848,0.2943
132.980184,70.8,5.849,5.881,0.29
133.005369,71.54,5.827,5.9,0.289
133.001479,71.36,5.828,5.898,0.289
133.0034,71.1,5.831,5.895,0.289
145.412304,-7.36,4.971,3.552,0.7767
140.4616,111.52,5.546,3.946,0.7083
137.642679,138.41,4.986,4.923,0.2546
133.033353,71.55,5.841,5.819,0.2955
133.022821,71.19,5.839,5.865,0.2914
133.17224,72.42,5.83,5.798,0.3003
132.979335,70.71,5.851,5.882,0.2902
132.977581,70.78,5.843,5.887,0.2896
132.97777,70.81,5.838,5.889,0.2893
147.760858,-42.68,2.159,5.72,0.5392
140.705398,-138.7,4.917,3.673,0.6
137.351796,-171.81,4.604,5.261,0.3367
133.015747,71.45,5.834,5.876,0.2892
135.392229,40.83,5.407,5.77,0.2726
134.415412,50.95,5.653,5.77,0.2901
133.207615,69.88,5.839,5.894,0.2873
133.195778,70.36,5.836,5.893,0.2882
132.972484,70.6,5.835,5.892,0.2886
144.521497,151.49,5.337,5.425,0.7592
206.10883,-159.14,2.561,0.491,0.2952
168.102204,171.42,0.144,5.899,0.7985
137.756134,178.4,5.88,5.807,0.2188
141.64023,179.62,5.89,5.899,0.4931
137.683314,179.95,5.879,5.885,0.2249
137.771038,179.92,5.896,5.898,0.2021
137.680028,180.0,5.9,5.879,0.2361
170.247992,174.86,5.896,0.143,0.7179
145.829696,-173.33,5.86,5.878,0.7146
135.665228,-56.33,5.227,5.887,0.3465
141.645702,3.06,5.893,5.888,0.4416
137.996678,-45.45,4.308,5.885,0.248
134.435781,-87.81,5.272,5.9,0.3207
164.658466,178.2,0.822,5.899,0.283
145.824406,-144.11,2.359,5.883,0.5675
138.914275,102.13,3.897,4.755,0.3697
135.475791,-147.02,5.854,5.9,0.2729
136.42462,-145.26,4.82,5.896,0.3774
134.59723,-90.56,5.677,5.9,0.2588
134.012766,-87.34,5.281,5.9,0.3214
134.262682,-87.93,5.451,5.9,0.3335
133.993738,-85.93,5.282,5.9,0.3213
134.032558,-87.26,5.268,5.9,0.3233
141.840159,45.6,2.855,5.896,0.646
135.173524,43.72,5.855,5.885,0.2018
139.332393,-55.47,4.131,5.889,0.5505
138.331849,-32.19,5.892,5.884,0.2239
134.052335,-82.85,5.364,5.899,0.3298
134.103443,-86.59,5.315,5.9,0.3249
145.784224,-31.83,5.89,2.521,0.7936
139.56664,77.97,5.863,3.237,0.5489
144.211642,8.95,5.858,4.772,0.6972
134.439808,-104.72,5.884,5.893,0.3064
134.116532,-80.96,5.357,5.89,0.327
134.127604,-86.68,5.287,5.9,0.3227
140.694923,-120.39,5.889,3.01,0.4869
142.801186,1.78,5.848,3.151,0.2744
136.043717,98.56,5.892,4.374,0.3379
134.316342,-84.09,5.295,5.896,0.3339
139.436337,-144.1,4.381,4.947,0.2224
198.675778,-180.0,0.1,2.69,0.8
140.360581,-14.7,4.83,4.115,0.4436
135.942338,87.65,4.651,5.154,0.5724
133.859841,84.29,5.124,5.878,0.3485
133.63828,86.66,5.856,5.86,0.2774
137.574985,27.45,5.891,4.97,0.3548
137.536353,29.28,5.71,4.927,0.2168
136.358193,-113.47,5.805,5.208,0.5414
140.391333,13.79,3.471,5.896,0.405
135.679153,-94.39,5.896,4.377,0.3804
133.587072,89.25,5.463,5.893,0.3099
134.139856,85.76,5.256,5.899,0.2414
138.692554,-180.0,5.9,4.429,0.2
172.419432,178.93,5.724,0.246,0.2033
135.746245,108.74,5.345,5.028,0.4503
137.435634,-159.0,5.886,5.198,0.3857
133.66503,86.02,5.522,5.871,0.2772
133.917427,94.66,5.311,5.878,0.3103
133.630158,87.1,5.547,5.9,0.3028
133.451947,82.58,5.46,5.668,0.3137
133.603228,88.22,5.456,5.9,0.31
133.592952,89.37,5.499,5.89,0.3152
133.631156,88.54,5.461,5.863,0.3099
133.601225,89.94,5.463,5.9,0.3098
164.336241,-119.08,0.728,5.868,0.2092
141.788541,-118.32,4.062,3.933,0.7256
143.11267,-14.48,3.967,4.183,0.6231
133.629093,87.87,5.677,5.64,0.2935
133.45148,82.33,5.504,5.646,0.3101
133.665035,85.12,5.502,5.63,0.3142
143.128918,-48.94,4.304,5.776,0.7785
137.946639,-57.18,5.893,3.873,0.5884
134.770273,69.96,4.435,5.873,0.464
133.370456,83.16,5.511,5.759,0.2975
133.618677,78.15,5.48,5.698,0.3011
133.606993,83.83,5.521,5.743,0.2973
156.285042,175.25,3.301,2.651,0.7271
139.929417,-157.56,4.071,4.972,0.5294
136.274367,-116.01,5.389,4.782,0.2769
133.352054,83.07,5.471,5.776,0.3088
133.406613,81.05,5.492,5.812,0.299
133.347727,82.6,5.5,5.775,0.2983
133.491747,80.37,5.493,5.749,0.2984
133.361712,82.74,5.487,5.776,0.2964
133.339856,82.32,5.507,5.78,0.2978
143.701222,179.76,2.98,5.899,0.5427
138.834158,174.58,4.403,5.886,0.3992
135.476583,-80.25,4.793,5.118,0.4632
133.326304,82.28,5.491,5.786,0.3045
133.44534,80.84,5.482,5.77,0.3104
133.337206,82.64,5.492,5.78,0.304
149.295995,151.83,5.795,2.893,0.783
139.851062,26.89,5.839,4.586,0.535
138.47822,17.62,4.464,5.061,0.3288
133.620788,83.87,5.687,5.822,0.2876
133.416115,81.84,5.494,5.79,0.3042
133.341341,82.89,5.479,5.783,0.3051
141.150108,88.2,3.644,4.438,0.7803
144.144565,-173.42,5.895,3.899,0.6652
137.514198,161.42,5.679,5.264,0.3533
133.625479,83.49,5.458,5.784,0.3021
133.335625,82.37,5.508,5.791,0.2943
133.342085,82.85,5.493,5.78,0.306
133.454154,81.38,5.485,5.769,0.3048
133.42511,81.83,5.488,5.778,0.3046
133.32687,82.39,5.495,5.785,0.3049
144.219101,171.86,4.113,3.452,0.5225
136.609783,-87.47,4.807,5.045,0.6479
135.304084,-110.14,5.769,5.814,0.4386
133.328465,82.76,5.498,5.784,0.3036
133.310418,82.34,5.521,5.801,0.2996
133.323215,82.95,5.531,5.798,0.2968
142.770336,157.28,3.422,5.83,0.2029
142.165229,164.16,5.887,4.353,0.5874
134.722731,73.05,4.995,4.824,0.3685
133.323448,82.82,5.503,5.81,0.2973
133.567426,84.06,5.495,5.794,0.3064
133.373896,82.61,5.479,5.731,0.3136
142.431534,170.0,4.603,3.923,0.2111
138.261473,54.91,4.469,5.727,0.7247
137.592301,133.35,4.528,5.154,0.2669
133.311382,82.47,5.519,5.815,0.2958
133.308712,82.25,5.535,5.816,0.2963
133.313179,82.53,5.514,5.834,0.2863
133.404133,80.61,5.533,5.806,0.2958
133.297414,82.89,5.538,5.825,0.2962
133.285012,83.11,5.542,5.837,0.2958
133.557032,83.42,5.546,5.864,0.2964
133.590406,83.37,5.547,5.831,0.2946
138.713859,84.22,5.007,4.003,0.6879
142.83924,7.46,5.217,5.866,0.5837
136.703656,134.4,5.624,4.845,0.2494
133.405677,80.91,5.503,5.844,0.287
133.287752,82.68,5.526,5.825,0.2995
133.282425,82.71,5.535,5.836,0.2968
142.172318,-105.3,3.002,5.48,0.3826
139.659953,77.34,4.42,3.722,0.4816
137.215715,-39.29,5.648,4.701,0.2964
133.331028,82.69,5.5,5.802,0.2961
133.46417,81.57,5.515,5.794,0.2852
133.290781,82.98,5.54,5.836,0.2962
148.607304,176.45,5.886,2.271,0.3608
139.452558,170.21,5.641,3.872,0.4214
135.170496,-104.36,5.303,5.171,0.3862
133.290574,82.81,5.527,5.812,0.3
133.340321,82.64,5.511,5.771,0.3059
133.287927,82.64,5.531,5.823,0.2977
133.596806,83.4,5.516,5.837,0.2962
133.289738,83.06,5.525,5.837,0.2965
133.274735,82.43,5.534,5.837,0.2965
142.864399,168.04,3.933,4.694,0.6608
137.510888,-133.47,5.21,4.289,0.4766
135.047182,114.89,4.807,5.369,0.3896
133.340048,82.71,5.512,5.767,0.3038
133.414918,81.34,5.517,5.837,0.284
133.285606,82.78,5.529,5.834,0.2966
139.228512,55.63,3.647,5.841,0.2333
141.315077,177.64,4.476,5.714,0.561
136.018779,-86.32,4.139,5.631,0.3603
133.355729,82.39,5.489,5.754,0.3068
133.311985,82.3,5.526,5.806,0.2975
133.301235,82.55,5.537,5.783,0.3017
140.397624,55.86,3.249,4.794,0.5106
139.980976,-174.59,5.219,5.7,0.4983
138.505786,8.27,5.15,5.875,0.2809
133.444344,81.49,5.499,5.79,0.2957
133.615037,83.4,5.52,5.79,0.3007
133.373495,81.4,5.555,5.801,0.3019
133.363086,81.22,5.532,5.849,0.2968
133.382257,81.83,5.533,5.843,0.2966
133.283495,82.33,5.536,5.831,0.2965
137.609692,-80.42,5.664,4.089,0.7773
136.883172,-48.93,5.889,5.059,0.4553
136.062712,-133.73,4.899,5.664,0.2737
133.363645,82.43,5.5,5.74,0.3104
133.354982,82.88,5.507,5.785,0.2941
133.297201,82.28,5.529,5.816,0.2997
145.133142,-5.37,4.491,3.921,0.7866
139.079494,135.64,3.804,5.304,0.4801
135.764171,72.61,4.596,4.728,0.4751
133.347884,82.89,5.509,5.766,0.3054
133.392111,81.75,5.564,5.775,0.3013
133.654005,83.37,5.473,5.75,0.3115
144.25744,-172.31,3.741,5.808,0.7303
138.20299,35.52,5.76,3.666,0.4159
135.143925,114.53,5.303,4.981,0.3312
133.44664,80.64,5.548,5.758,0.3064
133.505793,80.88,5.503,5.693,0.3157
133.391124,80.61,5.54,5.822,0.2957
133.345399,81.6,5.53,5.855,0.2967
133.382511,82.01,5.532,5.846,0.2966
133.383959,82.22,5.533,5.841,0.2966
144.170889,49.0,4.45,3.709,0.2145
137.534663,-119.8,4.137,5.888,0.4791
140.533598,-4.71,4.521,5.43,0.4538
133.297095,82.9,5.551,5.807,0.3002
133.440105,81.93,5.504,5.747,0.3067
133.276728,82.99,5.532,5.835,0.2972
139.853534,125.31,3.594,5.898,0.6417
137.162251,-86.13,4.844,4.145,0.5683
135.159959,81.92,4.652,5.329,0.2947
133.443345,81.66,5.469,5.775,0.3075
133.401194,81.98,5.526,5.798,0.3039
133.329857,82.42,5.509,5.823,0.2851
145.431841,108.32,5.851,3.218,0.2089
139.584143,135.66,4.883,4.187,0.5385
135.683582,-83.76,5.8,4.113,0.4936
133.327325,82.98,5.495,5.83,0.2851
